from_bus,to_bus,Yff_r,Yff_i,Yft_r,Yft_i,Ytf_r,Ytf_i,Ytt_r,Ytt_i,rate_a
1314.0,1320.0,0.17330371,-7.1797247,-0.17330371,7.1797247,-0.17330371,7.1797247,0.17330371,-7.1797247,21.0
1314.0,1321.0,0.12525398,-5.2452507,-0.12525398,5.2452507,-0.12525398,5.2452507,0.12525398,-5.2452507,17.5
1314.0,1322.0,0.12543178,-3.8103354,-0.12543178,3.8103354,-0.12543178,3.8103354,0.12543178,-3.8103354,16.0
1314.0,1323.0,0.051723856,-2.394092,-0.051723856,2.394092,-0.051723856,2.394092,0.051723856,-2.394092,19.5
1326.0,1327.0,0.57380384,-35.313885,-0.57380384,35.313885,-0.57380384,35.313885,0.57380384,-35.313885,165.5
1328.0,1329.0,0.76618606,-26.874336,-0.76618606,26.874336,-0.76618606,26.874336,0.76618606,-26.874336,81.6
1334.0,1335.0,0.5744419,-42.365093,-0.5744419,42.365093,-0.5744419,42.365093,0.5744419,-42.365093,155.5
1336.0,1337.0,0.3901943,-25.934467,-0.3901943,25.934467,-0.3901943,25.934467,0.3901943,-25.934467,150.0
1336.0,1337.0,0.3901943,-25.934467,-0.3901943,25.934467,-0.3901943,25.934467,0.3901943,-25.934467,150.0
1341.0,1342.0,1.0043584,-70.85748,-1.0043584,70.85748,-1.0043584,70.85748,1.0043584,-70.85748,605.0
1341.0,1344.0,2.1167843,-111.56698,-2.1167843,111.56698,-2.1167843,111.56698,2.1167843,-111.56698,378.0
1341.0,1345.0,2.2149339,-130.51071,-2.2149339,130.51071,-2.2149339,130.51071,2.2149339,-130.51071,381.0
1341.0,1346.0,0.6676033,-47.975353,-0.6676033,47.975353,-0.6676033,47.975353,0.6676033,-47.975353,382.5
1342.0,1343.0,0.98410285,-41.179615,-0.98410285,41.179615,-0.98410285,41.179615,0.98410285,-41.179615,108.9
1347.0,1348.0,0.5318978,-51.56749,-0.5318978,51.56749,-0.5318978,51.56749,0.5318978,-51.56749,497.0
1347.0,1350.0,0.5419713,-39.34712,-0.5419713,39.34712,-0.5419713,39.34712,0.5419713,-39.34712,112.5
1347.0,1351.0,0.6203096,-46.245148,-0.6203096,46.245148,-0.6203096,46.245148,0.6203096,-46.245148,448.5
1347.0,1352.0,1.8608494,-136.40027,-1.8608494,136.40027,-1.8608494,136.40027,1.8608494,-136.40027,443.5
1347.0,1353.0,0.7882294,-55.054794,-0.7882294,55.054794,-0.7882294,55.054794,0.7882294,-55.054794,448.0
1347.0,1354.0,0.7726502,-45.690773,-0.7726502,45.690773,-0.7726502,45.690773,0.7726502,-45.690773,452.0
1348.0,1349.0,0.42170006,-14.931306,-0.42170006,14.931306,-0.42170006,14.931306,0.42170006,-14.931306,90.5
1357.0,1358.0,0.21864682,-15.943421,-0.21864682,15.943421,-0.21864682,15.943421,0.21864682,-15.943421,61.2
1364.0,1365.0,0.24426511,-13.067329,-0.24426511,13.067329,-0.24426511,13.067329,0.24426511,-13.067329,125.5
1367.0,1368.0,0.65330136,-17.180939,-0.65330136,17.180939,-0.65330136,17.180939,0.65330136,-17.180939,81.5
1370.0,1371.0,1.2181771,-32.66638,-1.2181771,32.66638,-1.2181771,32.66638,1.2181771,-32.66638,124.5
1382.0,1383.0,1.1899122,-60.036476,-1.1899122,60.036476,-1.1899122,60.036476,1.1899122,-60.036476,547.0
1383.0,1384.0,0.5337538,-29.102293,-0.5337538,29.102293,-0.5337538,29.102293,0.5337538,-29.102293,135.9
1391.0,1392.0,0.8866298,-59.54606,-0.8866298,59.54606,-0.8866298,59.54606,0.8866298,-59.54606,568.5
1392.0,1393.0,1.0785388,-62.0545,-1.0785388,62.0545,-1.0785388,62.0545,1.0785388,-62.0545,200.0
1392.0,1393.0,1.0785388,-62.0545,-1.0785388,62.0545,-1.0785388,62.0545,1.0785388,-62.0545,200.0
1396.0,1397.0,1.2576102,-81.34752,-1.2576102,81.34752,-1.2576102,81.34752,1.2576102,-81.34752,575.0
1397.0,1398.0,0.40606317,-15.056097,-0.40606317,15.056097,-0.40606317,15.056097,0.40606317,-15.056097,77.7
1397.0,1398.0,0.40606317,-15.056097,-0.40606317,15.056097,-0.40606317,15.056097,0.40606317,-15.056097,77.7
1401.0,1402.0,1.0020059,-36.29635,-1.0020059,36.29635,-1.0020059,36.29635,1.0020059,-36.29635,96.9
1401.0,1402.0,1.0020059,-36.29635,-1.0020059,36.29635,-1.0020059,36.29635,1.0020059,-36.29635,96.9
1406.0,1407.0,0.24393138,-9.19994,-0.24393138,9.19994,-0.24393138,9.19994,0.24393138,-9.19994,68.0
1409.0,1410.0,0.99073035,-67.099464,-0.99073035,67.099464,-0.99073035,67.099464,0.99073035,-67.099464,649.5
1409.0,1412.0,0.65951073,-40.101467,-0.65951073,40.101467,-0.65951073,40.101467,0.65951073,-40.101467,315.0
1409.0,1413.0,0.59759974,-70.56657,-0.59759974,70.56657,-0.59759974,70.56657,0.59759974,-70.56657,313.0
1409.0,1414.0,0.74571526,-46.82653,-0.74571526,46.82653,-0.74571526,46.82653,0.74571526,-46.82653,319.5
1409.0,1415.0,0.89249414,-44.52554,-0.89249414,44.52554,-0.89249414,44.52554,0.89249414,-44.52554,314.5
1409.0,1416.0,0.784326,-40.000626,-0.784326,40.000626,-0.784326,40.000626,0.784326,-40.000626,312.5
1410.0,1411.0,0.72920287,-28.455118,-0.72920287,28.455118,-0.72920287,28.455118,0.72920287,-28.455118,193.0
1410.0,1411.0,0.72920287,-28.455118,-0.72920287,28.455118,-0.72920287,28.455118,0.72920287,-28.455118,193.0
1410.0,1411.0,0.72920287,-28.455118,-0.72920287,28.455118,-0.72920287,28.455118,0.72920287,-28.455118,193.0
1421.0,1422.0,0.20857492,-4.606295,-0.20857492,4.606295,-0.20857492,4.606295,0.20857492,-4.606295,21.5
1425.0,1426.0,0.5038904,-23.025139,-0.5038904,23.025139,-0.5038904,23.025139,0.5038904,-23.025139,191.5
1425.0,1428.0,0.24366298,-18.7903,-0.24366298,18.7903,-0.24366298,18.7903,0.24366298,-18.7903,155.5
1425.0,1429.0,0.21793419,-17.64333,-0.21793419,17.64333,-0.21793419,17.64333,0.21793419,-17.64333,164.0
1425.0,1430.0,0.46070316,-28.678772,-0.46070316,28.678772,-0.46070316,28.678772,0.46070316,-28.678772,163.0
1425.0,1431.0,1.3971441,-85.740524,-1.3971441,85.740524,-1.3971441,85.740524,1.3971441,-85.740524,228.0
1425.0,1432.0,0.19169262,-14.27906,-0.19169262,14.27906,-0.19169262,14.27906,0.19169262,-14.27906,111.5
1426.0,1427.0,0.40729842,-23.146341,-0.40729842,23.146341,-0.40729842,23.146341,0.40729842,-23.146341,122.0
1436.0,1437.0,0.15699103,-11.682863,-0.15699103,11.682863,-0.15699103,11.682863,0.15699103,-11.682863,63.3
1436.0,1438.0,0.12070333,-5.385226,-0.12070333,5.385226,-0.12070333,5.385226,0.12070333,-5.385226,53.5
1436.0,1439.0,0.1296093,-4.307188,-0.1296093,4.307188,-0.1296093,4.307188,0.1296093,-4.307188,36.5
1436.0,1440.0,0.12305657,-4.661148,-0.12305657,4.661148,-0.12305657,4.661148,0.12305657,-4.661148,42.0
1436.0,1441.0,0.049319085,-3.266909,-0.049319085,3.266909,-0.049319085,3.266909,0.049319085,-3.266909,31.5
1442.0,1443.0,0.8656308,-49.028366,-0.8656308,49.028366,-0.8656308,49.028366,0.8656308,-49.028366,184.0
1444.0,1445.0,1.615703,-100.47653,-1.615703,100.47653,-1.615703,100.47653,1.615703,-100.47653,527.5
1445.0,1446.0,1.2243149,-38.157814,-1.2243149,38.157814,-1.2243149,38.157814,1.2243149,-38.157814,210.0
1445.0,1446.0,1.2243149,-38.157814,-1.2243149,38.157814,-1.2243149,38.157814,1.2243149,-38.157814,210.0
1447.0,1448.0,0.7868471,-29.72337,-0.7868471,29.72337,-0.7868471,29.72337,0.7868471,-29.72337,168.5
1447.0,1448.0,0.7868471,-29.72337,-0.7868471,29.72337,-0.7868471,29.72337,0.7868471,-29.72337,168.5
1449.0,1450.0,0.9702521,-110.12361,-0.9702521,110.12361,-0.9702521,110.12361,0.9702521,-110.12361,524.0
1449.0,1452.0,0.76170623,-51.244446,-0.76170623,51.244446,-0.76170623,51.244446,0.76170623,-51.244446,364.5
1449.0,1453.0,1.6046035,-111.08794,-1.6046035,111.08794,-1.6046035,111.08794,1.6046035,-111.08794,358.0
1450.0,1451.0,0.39296675,-17.79759,-0.39296675,17.79759,-0.39296675,17.79759,0.39296675,-17.79759,68.7
1454.0,1455.0,1.6396326,-122.0781,-1.6396326,122.0781,-1.6396326,122.0781,1.6396326,-122.0781,562.5
1455.0,1456.0,0.96549314,-37.66843,-0.96549314,37.66843,-0.96549314,37.66843,0.96549314,-37.66843,233.0
1455.0,1456.0,0.96549314,-37.66843,-0.96549314,37.66843,-0.96549314,37.66843,0.96549314,-37.66843,233.0
1463.0,1464.0,0.6495472,-20.075447,-0.6495472,20.075447,-0.6495472,20.075447,0.6495472,-20.075447,188.5
1465.0,1466.0,0.77820736,-62.37332,-0.77820736,62.37332,-0.77820736,62.37332,0.77820736,-62.37332,302.5
1465.0,1468.0,0.50012493,-40.826866,-0.50012493,40.826866,-0.50012493,40.826866,0.50012493,-40.826866,267.5
1465.0,1469.0,0.5983222,-44.654778,-0.5983222,44.654778,-0.5983222,44.654778,0.5983222,-44.654778,265.5
1465.0,1470.0,0.66741854,-41.362835,-0.66741854,41.362835,-0.66741854,41.362835,0.66741854,-41.362835,263.5
1465.0,1471.0,0.49613452,-54.020294,-0.49613452,54.020294,-0.49613452,54.020294,0.49613452,-54.020294,265.0
1465.0,1472.0,0.7483971,-49.128647,-0.7483971,49.128647,-0.7483971,49.128647,0.7483971,-49.128647,260.0
1465.0,1473.0,0.62653446,-45.695248,-0.62653446,45.695248,-0.62653446,45.695248,0.62653446,-45.695248,271.0
1466.0,1467.0,0.4744834,-16.798973,-0.4744834,16.798973,-0.4744834,16.798973,0.4744834,-16.798973,94.0
1475.0,1476.0,0.44893277,-13.963761,-0.44893277,13.963761,-0.44893277,13.963761,0.44893277,-13.963761,72.9
1480.0,1481.0,0.43472102,-26.475912,-0.43472102,26.475912,-0.43472102,26.475912,0.43472102,-26.475912,92.5
1483.0,1484.0,3.3217862,-217.81427,-3.3217862,217.81427,-3.3217862,217.81427,3.3217862,-217.81427,616.5
1483.0,1486.0,0.8552488,-59.68924,-0.8552488,59.68924,-0.8552488,59.68924,0.8552488,-59.68924,427.5
1483.0,1487.0,0.8024328,-46.56279,-0.8024328,46.56279,-0.8024328,46.56279,0.8024328,-46.56279,428.5
1483.0,1488.0,0.63932407,-46.159195,-0.63932407,46.159195,-0.63932407,46.159195,0.63932407,-46.159195,431.5
1483.0,1489.0,0.9473077,-58.157925,-0.9473077,58.157925,-0.9473077,58.157925,0.9473077,-58.157925,423.5
1484.0,1485.0,0.52823806,-21.907473,-0.52823806,21.907473,-0.52823806,21.907473,0.52823806,-21.907473,110.0
1490.0,1491.0,0.58752984,-33.289665,-0.58752984,33.289665,-0.58752984,33.289665,0.58752984,-33.289665,177.5
1490.0,1491.0,0.58752984,-33.289665,-0.58752984,33.289665,-0.58752984,33.289665,0.58752984,-33.289665,177.5
1502.0,1503.0,1.2508813,-75.39403,-1.2508813,75.39403,-1.2508813,75.39403,1.2508813,-75.39403,423.0
1502.0,1505.0,0.31400767,-33.486675,-0.31400767,33.486675,-0.31400767,33.486675,0.31400767,-33.486675,800.0
1502.0,1506.0,1.8075858,-90.62578,-1.8075858,90.62578,-1.8075858,90.62578,1.8075858,-90.62578,800.0
1503.0,1504.0,0.36235487,-19.324348,-0.36235487,19.324348,-0.36235487,19.324348,0.36235487,-19.324348,100.0
1511.0,1512.0,0.8416446,-83.74364,-0.8416446,83.74364,-0.8416446,83.74364,0.8416446,-83.74364,656.0
1511.0,1514.0,1.5618899,-98.789536,-1.5618899,98.789536,-1.5618899,98.789536,1.5618899,-98.789536,296.0
1511.0,1515.0,0.3201404,-22.021778,-0.3201404,22.021778,-0.3201404,22.021778,0.3201404,-22.021778,167.5
1511.0,1516.0,0.26776153,-26.543623,-0.26776153,26.543623,-0.26776153,26.543623,0.26776153,-26.543623,169.5
1511.0,1517.0,0.50120443,-52.765686,-0.50120443,52.765686,-0.50120443,52.765686,0.50120443,-52.765686,365.5
1511.0,1518.0,0.53025585,-51.487846,-0.53025585,51.487846,-0.53025585,51.487846,0.53025585,-51.487846,371.5
1511.0,1519.0,1.1586806,-85.09061,-1.1586806,85.09061,-1.1586806,85.09061,1.1586806,-85.09061,370.0
1511.0,1520.0,0.6014908,-44.04465,-0.6014908,44.04465,-0.6014908,44.04465,0.6014908,-44.04465,374.0
1511.0,1521.0,1.4926264,-91.05021,-1.4926264,91.05021,-1.4926264,91.05021,1.4926264,-91.05021,376.0
1511.0,1522.0,1.3268539,-91.05534,-1.3268539,91.05534,-1.3268539,91.05534,1.3268539,-91.05534,372.0
1512.0,1513.0,0.45569786,-29.888418,-0.45569786,29.888418,-0.45569786,29.888418,0.45569786,-29.888418,177.0
1512.0,1513.0,0.45569786,-29.888418,-0.45569786,29.888418,-0.45569786,29.888418,0.45569786,-29.888418,177.0
1527.0,1528.0,0.27309114,-5.383091,-0.27309114,5.383091,-0.27309114,5.383091,0.27309114,-5.383091,20.5
1527.0,1529.0,0.1775508,-5.1757936,-0.1775508,5.1757936,-0.1775508,5.1757936,0.1775508,-5.1757936,23.0
1532.0,1533.0,0.62556976,-75.40959,-0.62556976,75.40959,-0.62556976,75.40959,0.62556976,-75.40959,679.0
1532.0,1533.0,0.62556976,-75.40959,-0.62556976,75.40959,-0.62556976,75.40959,0.62556976,-75.40959,679.0
1533.0,1534.0,1.3688318,-84.86757,-1.3688318,84.86757,-1.3688318,84.86757,1.3688318,-84.86757,256.15
1533.0,1534.0,1.3688318,-84.86757,-1.3688318,84.86757,-1.3688318,84.86757,1.3688318,-84.86757,256.15
1533.0,1534.0,1.3688318,-84.86757,-1.3688318,84.86757,-1.3688318,84.86757,1.3688318,-84.86757,256.15
1533.0,1534.0,1.3688318,-84.86757,-1.3688318,84.86757,-1.3688318,84.86757,1.3688318,-84.86757,256.15
1537.0,1538.0,1.4582531,-69.7045,-1.4582531,69.7045,-1.4582531,69.7045,1.4582531,-69.7045,686.5
1537.0,1540.0,0.16022135,-18.662306,-0.16022135,18.662306,-0.16022135,18.662306,0.16022135,-18.662306,147.5
1537.0,1541.0,1.1020443,-74.22269,-1.1020443,74.22269,-1.1020443,74.22269,1.1020443,-74.22269,388.0
1537.0,1542.0,0.8381527,-59.089767,-0.8381527,59.089767,-0.8381527,59.089767,0.8381527,-59.089767,383.5
1537.0,1543.0,0.7224964,-53.75373,-0.7224964,53.75373,-0.7224964,53.75373,0.7224964,-53.75373,384.0
1537.0,1544.0,1.1562145,-51.841434,-1.1562145,51.841434,-1.1562145,51.841434,1.1562145,-51.841434,390.5
1537.0,1545.0,2.0579984,-143.44249,-2.0579984,143.44249,-2.0579984,143.44249,2.0579984,-143.44249,526.5
1537.0,1546.0,0.46028647,-21.44935,-0.46028647,21.44935,-0.46028647,21.44935,0.46028647,-21.44935,178.5
1537.0,1547.0,0.2773868,-25.39702,-0.2773868,25.39702,-0.2773868,25.39702,0.2773868,-25.39702,180.0
1537.0,1548.0,0.55402285,-38.691757,-0.55402285,38.691757,-0.55402285,38.691757,0.55402285,-38.691757,184.0
1537.0,1549.0,0.3862464,-29.294643,-0.3862464,29.294643,-0.3862464,29.294643,0.3862464,-29.294643,181.5
1538.0,1539.0,0.9690797,-29.801424,-0.9690797,29.801424,-0.9690797,29.801424,0.9690797,-29.801424,223.0
1538.0,1539.0,0.9690797,-29.801424,-0.9690797,29.801424,-0.9690797,29.801424,0.9690797,-29.801424,223.0
1552.0,1553.0,0.1006047,-4.695989,-0.1006047,4.695989,-0.1006047,4.695989,0.1006047,-4.695989,12.5
1557.0,1558.0,0.57258195,-23.344984,-0.57258195,23.344984,-0.57258195,23.344984,0.57258195,-23.344984,75.9
1563.0,1564.0,0.71346295,-44.51216,-0.71346295,44.51216,-0.71346295,44.51216,0.71346295,-44.51216,212.0
1563.0,1564.0,0.71346295,-44.51216,-0.71346295,44.51216,-0.71346295,44.51216,0.71346295,-44.51216,212.0
1563.0,1564.0,0.71346295,-44.51216,-0.71346295,44.51216,-0.71346295,44.51216,0.71346295,-44.51216,212.0
1566.0,1567.0,3.9352107,-198.33463,-3.9352107,198.33463,-3.9352107,198.33463,3.9352107,-198.33463,655.0
1566.0,1569.0,0.8560001,-62.371284,-0.8560001,62.371284,-0.8560001,62.371284,0.8560001,-62.371284,245.5
1566.0,1570.0,0.5487166,-40.16928,-0.5487166,40.16928,-0.5487166,40.16928,0.5487166,-40.16928,249.0
1566.0,1571.0,0.52232075,-55.427452,-0.52232075,55.427452,-0.52232075,55.427452,0.52232075,-55.427452,249.0
1566.0,1572.0,0.64450943,-61.569607,-0.64450943,61.569607,-0.64450943,61.569607,0.64450943,-61.569607,256.0
1566.0,1573.0,0.5076772,-34.35676,-0.5076772,34.35676,-0.5076772,34.35676,0.5076772,-34.35676,253.5
1566.0,1574.0,0.4000408,-28.282885,-0.4000408,28.282885,-0.4000408,28.282885,0.4000408,-28.282885,250.0
1566.0,1575.0,0.45380008,-42.60275,-0.45380008,42.60275,-0.45380008,42.60275,0.45380008,-42.60275,209.0
1566.0,1576.0,0.4358115,-52.188427,-0.4358115,52.188427,-0.4358115,52.188427,0.4358115,-52.188427,208.0
1566.0,1577.0,1.037062,-80.50194,-1.037062,80.50194,-1.037062,80.50194,1.037062,-80.50194,521.0
1567.0,1568.0,0.92283756,-49.932995,-0.92283756,49.932995,-0.92283756,49.932995,0.92283756,-49.932995,209.0
1567.0,1568.0,0.92283756,-49.932995,-0.92283756,49.932995,-0.92283756,49.932995,0.92283756,-49.932995,209.0
1567.0,1568.0,0.92283756,-49.932995,-0.92283756,49.932995,-0.92283756,49.932995,0.92283756,-49.932995,209.0
1578.0,1579.0,0.8895352,-57.391495,-0.8895352,57.391495,-0.8895352,57.391495,0.8895352,-57.391495,176.0
1582.0,1583.0,1.2314273,-80.49646,-1.2314273,80.49646,-1.2314273,80.49646,1.2314273,-80.49646,646.0
1582.0,1583.0,1.2314273,-80.49646,-1.2314273,80.49646,-1.2314273,80.49646,1.2314273,-80.49646,646.0
1583.0,1584.0,0.5205461,-22.259542,-0.5205461,22.259542,-0.5205461,22.259542,0.5205461,-22.259542,219.5
1583.0,1584.0,0.5205461,-22.259542,-0.5205461,22.259542,-0.5205461,22.259542,0.5205461,-22.259542,219.5
1583.0,1584.0,0.5205461,-22.259542,-0.5205461,22.259542,-0.5205461,22.259542,0.5205461,-22.259542,219.5
1591.0,1592.0,0.7177793,-31.1361,-0.7177793,31.1361,-0.7177793,31.1361,0.7177793,-31.1361,100.0
1591.0,1592.0,0.7177793,-31.1361,-0.7177793,31.1361,-0.7177793,31.1361,0.7177793,-31.1361,100.0
1591.0,1592.0,0.7177793,-31.1361,-0.7177793,31.1361,-0.7177793,31.1361,0.7177793,-31.1361,100.0
1593.0,1594.0,1.701414,-110.22732,-1.701414,110.22732,-1.701414,110.22732,1.701414,-110.22732,800.0
1593.0,1594.0,1.701414,-110.22732,-1.701414,110.22732,-1.701414,110.22732,1.701414,-110.22732,800.0
1593.0,1596.0,0.34774557,-23.680351,-0.34774557,23.680351,-0.34774557,23.680351,0.34774557,-23.680351,132.0
1593.0,1597.0,0.16112217,-18.71469,-0.16112217,18.71469,-0.16112217,18.71469,0.16112217,-18.71469,168.5
1593.0,1598.0,0.55348754,-32.31114,-0.55348754,32.31114,-0.55348754,32.31114,0.55348754,-32.31114,129.0
1593.0,1599.0,0.3733912,-27.32477,-0.3733912,27.32477,-0.3733912,27.32477,0.3733912,-27.32477,156.0
1593.0,1600.0,0.62478906,-36.848972,-0.62478906,36.848972,-0.62478906,36.848972,0.62478906,-36.848972,128.0
1593.0,1601.0,0.8793281,-66.30134,-0.8793281,66.30134,-0.8793281,66.30134,0.8793281,-66.30134,430.5
1593.0,1602.0,0.94884574,-57.192497,-0.94884574,57.192497,-0.94884574,57.192497,0.94884574,-57.192497,431.5
1593.0,1603.0,1.4709727,-106.36263,-1.4709727,106.36263,-1.4709727,106.36263,1.4709727,-106.36263,433.0
1593.0,1604.0,2.1925015,-165.53387,-2.1925015,165.53387,-2.1925015,165.53387,2.1925015,-165.53387,433.5
1594.0,1595.0,0.73908824,-54.367332,-0.73908824,54.367332,-0.73908824,54.367332,0.73908824,-54.367332,300.0
1594.0,1595.0,0.73908824,-54.367332,-0.73908824,54.367332,-0.73908824,54.367332,0.73908824,-54.367332,300.0
1594.0,1595.0,0.7981908,-54.36566,-0.7981908,54.36566,-0.7981908,54.36566,0.7981908,-54.36566,300.0
1594.0,1595.0,0.7981908,-54.36566,-0.7981908,54.36566,-0.7981908,54.36566,0.7981908,-54.36566,300.0
1606.0,1607.0,1.0029366,-70.80733,-1.0029366,70.80733,-1.0029366,70.80733,1.0029366,-70.80733,672.0
1607.0,1608.0,0.40807566,-26.076035,-0.40807566,26.076035,-0.40807566,26.076035,0.40807566,-26.076035,106.8
1607.0,1608.0,0.40807566,-26.076035,-0.40807566,26.076035,-0.40807566,26.076035,0.40807566,-26.076035,106.8
1607.0,1608.0,0.40807566,-26.076035,-0.40807566,26.076035,-0.40807566,26.076035,0.40807566,-26.076035,106.8
1611.0,1612.0,1.358668,-98.503426,-1.358668,98.503426,-1.358668,98.503426,1.358668,-98.503426,662.0
1611.0,1614.0,0.64272755,-40.590717,-0.64272755,40.590717,-0.64272755,40.590717,0.64272755,-40.590717,121.5
1611.0,1615.0,1.5256461,-108.32088,-1.5256461,108.32088,-1.5256461,108.32088,1.5256461,-108.32088,632.5
1611.0,1616.0,1.7141318,-156.47574,-1.7141318,156.47574,-1.7141318,156.47574,1.7141318,-156.47574,630.0
1611.0,1617.0,0.98130244,-45.68276,-0.98130244,45.68276,-0.98130244,45.68276,0.98130244,-45.68276,332.0
1611.0,1618.0,1.0101198,-63.556736,-1.0101198,63.556736,-1.0101198,63.556736,1.0101198,-63.556736,328.0
1611.0,1619.0,0.59635127,-39.099236,-0.59635127,39.099236,-0.59635127,39.099236,0.59635127,-39.099236,334.5
1612.0,1613.0,0.270214,-10.859298,-0.270214,10.859298,-0.270214,10.859298,0.270214,-10.859298,90.5
1634.0,1635.0,1.3268539,-91.05534,-1.3268539,91.05534,-1.3268539,91.05534,1.3268539,-91.05534,629.5
1635.0,1636.0,1.3249319,-55.493076,-1.3249319,55.493076,-1.3249319,55.493076,1.3249319,-55.493076,233.5
1635.0,1636.0,1.3249319,-55.493076,-1.3249319,55.493076,-1.3249319,55.493076,1.3249319,-55.493076,233.5
1635.0,1636.0,1.3249319,-55.493076,-1.3249319,55.493076,-1.3249319,55.493076,1.3249319,-55.493076,233.5
1659.0,1660.0,0.85720646,-30.849907,-0.85720646,30.849907,-0.85720646,30.849907,0.85720646,-30.849907,99.0
1668.0,1669.0,0.9602919,-40.33226,-0.9602919,40.33226,-0.9602919,40.33226,0.9602919,-40.33226,152.5
1670.0,1671.0,1.937609,-122.06937,-1.937609,122.06937,-1.937609,122.06937,1.937609,-122.06937,681.0
1670.0,1671.0,1.937609,-122.06937,-1.937609,122.06937,-1.937609,122.06937,1.937609,-122.06937,681.0
1670.0,1673.0,2.186307,-129.66483,-2.186307,129.66483,-2.186307,129.66483,2.186307,-129.66483,491.5
1670.0,1674.0,0.34401533,-22.326097,-0.34401533,22.326097,-0.34401533,22.326097,0.34401533,-22.326097,221.5
1670.0,1675.0,1.0216587,-71.46502,-1.0216587,71.46502,-1.0216587,71.46502,1.0216587,-71.46502,219.0
1670.0,1676.0,0.23384033,-24.805536,-0.23384033,24.805536,-0.23384033,24.805536,0.23384033,-24.805536,220.0
1670.0,1677.0,1.3125445,-83.10479,-1.3125445,83.10479,-1.3125445,83.10479,1.3125445,-83.10479,350.5
1671.0,1672.0,0.50787157,-30.951418,-0.50787157,30.951418,-0.50787157,30.951418,0.50787157,-30.951418,230.5
1671.0,1672.0,0.50787157,-30.951418,-0.50787157,30.951418,-0.50787157,30.951418,0.50787157,-30.951418,230.5
1681.0,1682.0,0.15769766,-7.9726343,-0.15769766,7.9726343,-0.15769766,7.9726343,0.15769766,-7.9726343,71.5
1685.0,1686.0,0.2048886,-12.50446,-0.2048886,12.50446,-0.2048886,12.50446,0.2048886,-12.50446,86.0
1685.0,1687.0,0.15917067,-9.535687,-0.15917067,9.535687,-0.15917067,9.535687,0.15917067,-9.535687,43.5
1685.0,1688.0,0.10202867,-7.769272,-0.10202867,7.769272,-0.10202867,7.769272,0.10202867,-7.769272,45.5
1689.0,1690.0,0.50850356,-14.140003,-0.50850356,14.140003,-0.50850356,14.140003,0.50850356,-14.140003,72.5
1689.0,1691.0,0.10189524,-3.8057802,-0.10189524,3.8057802,-0.10189524,3.8057802,0.10189524,-3.8057802,35.0
1689.0,1692.0,0.1707237,-11.161841,-0.1707237,11.161841,-0.1707237,11.161841,0.1707237,-11.161841,46.5
1689.0,1693.0,0.128202,-4.848388,-0.128202,4.848388,-0.128202,4.848388,0.128202,-4.848388,46.5
1689.0,1694.0,0.103012204,-5.6031733,-0.103012204,5.6031733,-0.103012204,5.6031733,0.103012204,-5.6031733,45.5
1689.0,1695.0,0.12927118,-5.2597036,-0.12927118,5.2597036,-0.12927118,5.2597036,0.12927118,-5.2597036,46.5
1689.0,1696.0,0.30880854,-14.111554,-0.30880854,14.111554,-0.30880854,14.111554,0.30880854,-14.111554,62.0
1711.0,1712.0,1.1036309,-80.565056,-1.1036309,80.565056,-1.1036309,80.565056,1.1036309,-80.565056,580.0
